#{"t_start": 1763562762.375329, "env_id": "None"}
r,l,t
120.87951,500,2573.844046
114.98149,500,2573.844055
83.32813,500,2573.844062
127.75997,500,2573.844069
30.319326,500,2588.757193
83.38688,500,2588.757994
92.80531,500,2588.758054
77.75866,500,2588.758067
59.626675,500,2588.758075
70.9036,500,2588.758082
66.481224,500,2590.085204
103.607666,500,2590.085254
81.60497,500,2590.085267
71.640076,500,2590.085276
104.210365,500,2590.085283
95.2949,500,2590.08529
118.00118,500,2604.676061
-167.3284,500,2604.676111
79.981735,500,2604.676125
104.70849,500,2604.676134
97.96871,500,2604.676141
60.747784,500,2604.676148
136.02357,500,2606.080572
96.915764,500,2606.080622
-40.527485,500,2606.080636
81.18599,500,2606.080645
62.44502,500,2606.080652
152.07532,500,2606.080658
101.2981,500,2620.419797
130.40112,500,2620.420532
61.56086,500,2620.420549
98.50448,500,2620.420557
71.07134,500,2620.420565
113.84099,500,2620.420571
86.678444,500,2621.733349
47.916542,500,2621.733401
101.016266,500,2621.733414
50.348106,500,2621.733422
64.84317,500,2621.73343
68.849014,500,2621.733437
69.637314,500,2635.723037
49.657604,500,2635.723091
95.260056,500,2635.723104
82.350815,500,2635.723113
66.65417,500,2635.723123
11.178079,500,2635.723129
104.79079,500,2637.033854
105.42303,500,2637.033906
111.77047,500,2637.033917
100.194626,500,2637.033926
31.565706,500,2637.033933
114.71421,500,2637.03394
113.343056,500,2651.644797
123.70723,500,2651.645573
128.24295,500,2651.645622
66.40573,500,2651.64564
99.88822,500,2651.645648
103.73175,500,2651.645655
108.3479,500,2653.035564
98.01193,500,2653.035612
106.57918,500,2653.035625
97.29153,500,2653.035632
144.7238,500,2653.035639
24.409975,500,2653.035645
146.62842,500,2666.590333
115.47326,500,2666.590385
95.34218,500,2666.590398
99.814415,500,2666.590407
55.7108,500,2666.590414
108.82021,500,2666.590422
121.40021,500,2667.920579
101.16702,500,2667.920789
113.01095,500,2667.920816
120.01878,500,2667.920826
64.06576,500,2667.920835
56.96995,500,2667.920842
85.36117,500,2682.685083
120.44579,500,2682.685884
104.794525,500,2682.685907
123.647514,500,2682.685918
81.76207,500,2682.685926
116.73654,500,2682.685933
138.49626,500,2684.026971
118.57088,500,2684.02702
107.39844,500,2684.027033
103.977844,500,2684.027041
102.31758,500,2684.027048
99.06313,500,2684.027055
94.43246,500,2696.376227
109.650345,500,2696.376278
139.10243,500,2696.376291
80.81057,500,2696.3763
114.77692,500,2696.376307
134.47083,500,2696.376314
45.897583,500,2697.704521
100.65919,500,2697.704571
72.536476,500,2697.704587
95.82423,500,2697.704596
141.5053,500,2697.704603
133.84924,500,2697.704611
119.32149,500,2712.115893
88.873344,500,2712.116696
110.0267,500,2712.11676
68.32868,500,2712.11677
163.101,500,2712.116778
100.965675,500,2712.116786
85.34844,500,2713.453236
63.73955,500,2713.453286
52.028,500,2713.453299
114.20909,500,2713.453307
110.19726,500,2713.453314
33.49347,500,2713.453321
89.15138,500,2727.45615
119.45804,500,2727.456195
142.72417,500,2727.456208
-49.75559,500,2727.456216
138.507,500,2727.456224
55.04327,500,2727.45623
-45.537533,500,2728.773958
157.40804,500,2728.774004
-33.15116,500,2728.774017
70.301125,500,2728.774026
103.77796,500,2728.774033
39.043427,500,2728.77404
70.48716,500,2742.682871
106.92247,500,2742.682926
119.84578,500,2742.682938
79.553925,500,2742.682947
73.22752,500,2742.682954
89.93396,500,2742.682961
126.18905,500,2744.004323
-2.8974998,500,2744.004372
116.29771,500,2744.004385
82.33916,500,2744.004393
134.32164,500,2744.004401
110.69902,500,2744.004408
74.93155,500,2758.722285
90.167206,500,2758.722337
-15.637945,500,2758.722349
125.89509,500,2758.722358
101.133064,500,2758.722366
86.750854,500,2758.722373
115.03346,500,2760.031978
109.53291,500,2760.032026
149.4628,500,2760.032038
70.14653,500,2760.032047
135.54178,500,2760.032054
128.4497,500,2760.032061
121.67233,500,2774.254876
66.71266,500,2774.25493
160.78569,500,2774.254943
112.87421,500,2774.254952
45.083538,500,2774.25496
67.23065,500,2774.254967
135.79016,500,2775.579662
126.98182,500,2775.579713
108.53744,500,2775.579725
56.997143,500,2775.579733
102.70769,500,2775.579741
138.00778,500,2775.579748
88.083275,500,2789.622608
111.01257,500,2789.622661
97.16101,500,2789.622674
81.443855,500,2789.622683
49.819862,500,2789.622691
69.33365,500,2789.622697
60.368656,500,2790.912033
140.73082,500,2790.912083
125.58622,500,2790.912096
125.79967,500,2790.912105
18.843313,500,2790.912112
112.93509,500,2790.912119
104.78611,500,2805.483921
116.37536,500,2805.483976
127.90296,500,2805.48399
70.010796,500,2805.483999
133.22589,500,2805.484007
-1.5232103,500,2805.484014
149.14148,500,2806.806604
116.74067,500,2806.806656
162.30818,500,2806.806669
18.170216,500,2806.806678
149.36948,500,2806.806686
130.27507,500,2806.806693
114.36733,500,2821.718173
105.33681,500,2821.719005
109.708595,500,2821.719027
114.703835,500,2821.719037
147.2938,500,2821.719046
127.55892,500,2821.719053
91.46034,500,2823.045031
-35.113846,500,2823.04508
135.20837,500,2823.045092
71.38998,500,2823.045101
90.26505,500,2823.045108
146.57841,500,2823.045115
91.9816,500,2837.710423
93.46927,500,2837.710476
119.52112,500,2837.71049
55.103493,500,2837.710498
78.70892,500,2837.710506
86.92443,500,2837.710512
69.41928,500,2839.000036
89.16091,500,2839.000094
47.784313,500,2839.000109
111.1932,500,2839.000117
-21.793669,500,2839.000125
103.38818,500,2839.000132
117.391335,500,2854.711226
123.882675,500,2854.711298
69.11181,500,2854.711314
102.537224,500,2854.711322
136.35721,500,2854.711329
93.15758,500,2854.711335
95.29563,500,2856.036821
91.702446,500,2856.036867
103.55685,500,2856.036879
138.92107,500,2856.036886
121.2348,500,2856.036893
114.482025,500,2856.036899
84.62424,500,2857.362051
130.4264,500,2857.362109
127.434074,500,2857.362121
109.81469,500,2857.36213
92.438225,500,2857.362137
105.54299,500,2857.362144
124.60536,500,2872.925702
110.827614,500,2872.926612
94.6638,500,2872.926634
77.84477,500,2872.926644
134.90944,500,2872.926652
113.020035,500,2872.926659
122.54807,500,2874.257753
144.53804,500,2874.257808
-143.94193,500,2874.257821
101.449295,500,2874.25783
98.85915,500,2874.257838
143.33308,500,2874.257845
115.11264,500,2889.507052
54.283375,500,2889.507104
99.058914,500,2889.507117
77.52271,500,2889.507126
138.39305,500,2889.507134
121.7556,500,2889.507141
138.23567,500,2890.845777
140.58057,500,2890.845829
127.61887,500,2890.845842
48.623363,500,2890.845851
137.63316,500,2890.845859
132.92973,500,2890.845866
144.10262,500,2905.979235
119.66255,500,2905.979547
117.713486,500,2905.979569
132.59726,500,2905.979579
39.443584,500,2905.979588
113.27453,500,2905.979595
111.70169,500,2907.310679
135.36948,500,2907.310727
104.76877,500,2907.310739
-210.74677,500,2907.310748
118.87613,500,2907.310755
57.36205,500,2907.310762
52.417572,500,2922.019789
113.487915,500,2922.019847
92.71709,500,2922.019863
115.74618,500,2922.019871
13.980827,500,2922.019879
97.43728,500,2922.019886
75.23387,500,2923.367109
164.02841,500,2923.367165
127.07848,500,2923.367178
109.036835,500,2923.367187
117.10875,500,2923.367195
74.0882,500,2923.367201
108.95989,500,2937.125815
133.24487,500,2937.126746
127.26466,500,2937.126773
2.3822515,500,2937.126783
124.96091,500,2937.126791
2.9804685,500,2937.126798
148.98285,500,2938.44394
-674.2416,500,2938.443987
108.75578,500,2938.443999
105.08935,500,2938.444008
58.93505,500,2938.444019
113.92484,500,2938.444026
146.24413,500,2952.634607
81.740746,500,2952.634659
135.38171,500,2952.634672
55.047157,500,2952.634681
124.23837,500,2952.634689
99.51315,500,2952.634696
145.34425,500,2953.96765
43.1753,500,2953.967699
92.717,500,2953.967711
139.30829,500,2953.96772
68.72281,500,2953.967727
29.68621,500,2953.967734
-6.265092,500,2967.723626
96.72566,500,2967.723681
95.09071,500,2967.723694
135.37074,500,2967.723703
118.107155,500,2967.723711
80.420456,500,2967.723718
-515.87286,500,2969.053717
54.31065,500,2969.053767
128.26895,500,2969.053781
137.17128,500,2969.053789
146.63734,500,2969.053797
121.09755,500,2969.053803
146.23138,500,2981.780231
126.996025,500,2981.780285
43.38674,500,2981.780299
129.30501,500,2981.780307
85.86548,500,2981.780315
88.09914,500,2981.780322
121.46436,500,2983.107351
141.00691,500,2983.107399
142.12697,500,2983.107411
140.71295,500,2983.107419
116.74903,500,2983.107426
121.7469,500,2983.107434
138.33766,500,2998.062463
149.10652,500,2998.062512
83.71209,500,2998.062525
110.64419,500,2998.062533
151.09335,500,2998.062541
125.71572,500,2998.062548
118.61576,500,2999.393515
96.0153,500,2999.393853
125.1482,500,2999.393877
145.61603,500,2999.393891
102.96808,500,2999.393899
95.50517,500,2999.393906
87.902176,500,3013.873349
147.20581,500,3013.873402
125.481026,500,3013.873418
190.91023,500,3013.873427
118.310585,500,3013.873434
88.514656,500,3013.873441
145.11835,500,3015.204874
131.39587,500,3015.204925
130.05884,500,3015.204936
107.19005,500,3015.204944
27.059317,500,3015.204951
121.74328,500,3015.204958
98.72423,500,3028.287482
78.99738,500,3028.287538
128.89041,500,3028.28755
78.64484,500,3028.287558
108.28978,500,3028.287566
100.08666,500,3028.287573
-1.5745922,500,3029.620614
84.1109,500,3029.620662
146.4102,500,3029.620675
155.3349,500,3029.620683
184.92455,500,3029.62069
-319.07303,500,3029.620697
165.65857,500,3044.30956
92.93272,500,3044.309612
110.955574,500,3044.309624
135.2367,500,3044.309634
98.98878,500,3044.309652
-52.23108,500,3044.309659
143.21658,500,3045.648522
168.01305,500,3045.648567
140.78917,500,3045.648578
170.80293,500,3045.648585
67.29455,500,3045.648591
145.35776,500,3045.648597
43.24427,500,3059.245176
157.33162,500,3059.245476
137.98236,500,3059.245497
154.2082,500,3059.245507
153.76779,500,3059.245514
132.3329,500,3059.245522
138.81474,500,3060.571235
54.785313,500,3060.571286
97.47585,500,3060.571299
167.40627,500,3060.571307
115.05599,500,3060.571315
-15.445014,500,3060.571322
133.11707,500,3073.552683
153.33855,500,3073.552735
122.73193,500,3073.552748
136.75256,500,3073.552756
111.607315,500,3073.552763
153.96574,500,3073.55277
125.58986,500,3074.884318
35.935917,500,3074.884605
153.47667,500,3074.884621
129.67377,500,3074.884629
120.7234,500,3074.884636
110.05424,500,3074.884643
155.23386,500,3088.190032
118.090294,500,3088.190083
156.28104,500,3088.190096
57.00501,500,3088.190105
133.35059,500,3088.190112
88.5551,500,3088.190119
151.11737,500,3089.494367
131.40181,500,3089.494413
135.66365,500,3089.494425
106.965645,500,3089.494434
140.03833,500,3089.494441
150.85004,500,3089.494448
115.32909,500,3103.547151
145.01866,500,3103.547911
94.27297,500,3103.547982
113.80556,500,3103.548001
72.24476,500,3103.548018
137.40103,500,3103.548025
108.77584,500,3104.874644
131.4957,500,3104.874691
124.43478,500,3104.874703
158.36253,500,3104.874711
122.711105,500,3104.874718
151.38432,500,3104.874726
135.58286,500,3119.965033
151.85564,500,3119.965084
144.56229,500,3119.965097
-26.040796,500,3119.965105
5.511418,500,3119.965112
157.11043,500,3119.96512
112.15308,500,3121.327838
142.66257,500,3121.327884
160.53835,500,3121.327896
143.06635,500,3121.327904
159.45183,500,3121.327911
117.48092,500,3121.327918
152.79816,500,3135.829711
134.6076,500,3135.830465
142.16281,500,3135.830515
155.01108,500,3135.830525
-43.163364,500,3135.830533
98.64238,500,3135.830541
107.37235,500,3137.209942
54.11119,500,3137.209992
24.18664,500,3137.210005
115.63766,500,3137.210013
156.75815,500,3137.21002
126.461815,500,3137.210027
121.24863,500,3151.992432
140.39021,500,3151.993161
134.60274,500,3151.993183
166.99799,500,3151.993193
-96.24533,500,3151.993201
46.766315,500,3151.993209
98.695145,500,3153.32526
125.83359,500,3153.325325
136.9966,500,3153.325339
-55.639,500,3153.325348
164.90611,500,3153.325356
120.10268,500,3153.325363
138.87415,500,3167.976332
121.50874,500,3167.976384
125.904465,500,3167.976396
108.76825,500,3167.976405
116.65916,500,3167.976412
58.163452,500,3167.97642
180.57423,500,3169.268687
41.570305,500,3169.268732
142.2361,500,3169.268744
162.52042,500,3169.268752
141.49342,500,3169.26876
135.86198,500,3169.268767
100.79742,500,3184.127907
110.840576,500,3184.128673
139.01349,500,3184.128725
93.059555,500,3184.128735
160.67215,500,3184.128743
84.03313,500,3184.128751
125.046974,500,3185.466064
164.9007,500,3185.46611
134.86855,500,3185.466122
116.11763,500,3185.46613
164.3707,500,3185.466137
120.57814,500,3185.466144
139.64925,500,3186.795752
93.55628,500,3186.795797
130.00877,500,3186.79581
148.51205,500,3186.795818
170.0044,500,3186.795826
164.9241,500,3186.795833
140.39235,500,3202.121222
-1.551413,500,3202.121941
90.11103,500,3202.121964
162.8462,500,3202.121974
90.48216,500,3202.121982
143.13417,500,3202.121989
103.56869,500,3203.443713
108.42935,500,3203.443761
-30.905983,500,3203.443774
139.724,500,3203.443782
145.93765,500,3203.44379
-21.213263,500,3203.443797
133.73434,500,3218.409976
34.081326,500,3218.410029
151.39816,500,3218.410042
37.951126,500,3218.410051
101.50541,500,3218.410058
11.13169,500,3218.410065
129.55869,500,3219.706635
106.36865,500,3219.706684
134.89073,500,3219.706696
136.59076,500,3219.706704
-35.333035,500,3219.706712
140.75092,500,3219.706719
163.55875,500,3234.165919
147.40457,500,3234.166633
140.78844,500,3234.166654
160.16501,500,3234.166664
140.35555,500,3234.166672
169.53352,500,3234.16668
171.45354,500,3235.493832
147.96875,500,3235.493892
119.21962,500,3235.493904
129.4962,500,3235.493912
-98.55501,500,3235.493918
172.5259,500,3235.493924
40.63213,500,3250.196221
126.06957,500,3250.196273
141.88347,500,3250.196285
147.03432,500,3250.196293
141.68855,500,3250.196301
29.881826,500,3250.196308
149.06662,500,3251.623983
93.703735,500,3251.62404
19.19943,500,3251.624053
146.25436,500,3251.624062
118.30856,500,3251.62407
136.87166,500,3251.624077
123.9516,500,3266.169212
136.69582,500,3266.169265
73.73958,500,3266.169278
67.70793,500,3266.169287
155.51828,500,3266.169294
126.30444,500,3266.169301
104.31797,500,3267.513981
168.12653,500,3267.514027
134.28935,500,3267.514039
116.08841,500,3267.514047
175.2402,500,3267.514054
143.24995,500,3267.514061
155.75746,500,3282.458711
146.68097,500,3282.458764
-177.54381,500,3282.458777
155.9535,500,3282.458786
97.37332,500,3282.458794
169.6634,500,3282.458801
123.32001,500,3283.803319
15.534534,500,3283.803369
93.36309,500,3283.803382
150.82132,500,3283.803391
112.13765,500,3283.803399
140.97299,500,3283.803406
128.11032,500,3298.042743
144.6706,500,3298.042791
169.05865,500,3298.042803
151.88918,500,3298.042812
119.78364,500,3298.042819
127.16249,500,3298.042826
113.142746,500,3299.380367
144.46875,500,3299.380413
85.33194,500,3299.380425
123.1931,500,3299.380434
159.58238,500,3299.380442
188.73209,500,3299.38045
-129.1374,500,3313.047507
59.424465,500,3313.047556
157.10832,500,3313.047569
95.77552,500,3313.047577
121.190094,500,3313.047585
107.88262,500,3313.047592
75.236664,500,3314.353123
86.12946,500,3314.353169
120.68417,500,3314.353181
200.06331,500,3314.35319
-14.233997,500,3314.353197
118.10847,500,3314.353205
38.850384,500,3328.863908
144.8636,500,3328.86396
136.51785,500,3328.863973
110.88753,500,3328.863982
132.05115,500,3328.86399
181.22998,500,3328.863997
164.92139,500,3330.251927
110.70548,500,3330.251975
144.8207,500,3330.251988
140.18797,500,3330.251996
155.05067,500,3330.252004
158.66138,500,3330.252011
131.38889,500,3344.44364
111.19685,500,3344.445349
-38.260098,500,3344.445392
123.74258,500,3344.445402
153.41606,500,3344.44541
123.77519,500,3344.445417
128.74544,500,3345.775053
146.62901,500,3345.775101
134.97285,500,3345.775113
166.84668,500,3345.775122
86.58647,500,3345.775129
154.9582,500,3345.775136
161.6666,500,3358.615007
141.54356,500,3358.615059
159.77625,500,3358.615072
140.54297,500,3358.61508
175.4805,500,3358.615088
103.606026,500,3358.615095
131.15942,500,3359.952705
62.268093,500,3359.952757
96.75389,500,3359.952769
128.54262,500,3359.952777
156.55505,500,3359.952785
138.35327,500,3359.952791
132.55124,500,3373.381392
128.82704,500,3373.381456
153.4846,500,3373.381469
160.42337,500,3373.381478
159.55971,500,3373.381486
107.736015,500,3373.381492
148.74019,500,3374.734003
160.65817,500,3374.734054
150.21138,500,3374.734067
124.1554,500,3374.734075
50.99275,500,3374.734083
162.24509,500,3374.73409
163.16788,500,3389.275244
169.12975,500,3389.27599
196.62703,500,3389.276029
151.71722,500,3389.276039
112.116585,500,3389.276047
147.22334,500,3389.276055
131.00966,500,3390.570479
191.87326,500,3390.570528
179.90451,500,3390.57054
162.60701,500,3390.570549
139.31897,500,3390.570557
118.09984,500,3390.570564
153.71129,500,3402.647193
149.38097,500,3402.647244
163.81956,500,3402.647257
93.678566,500,3402.647265
135.91078,500,3402.647273
138.105,500,3402.64728
127.29718,500,3403.945211
162.50658,500,3403.94526
189.23236,500,3403.945273
205.89928,500,3403.945281
120.28454,500,3403.945288
154.74704,500,3403.945295
145.33324,500,3417.298286
-269.41815,500,3417.298338
155.05339,500,3417.298351
118.94232,500,3417.298359
76.5128,500,3417.298367
146.89711,500,3417.298374
59.520485,500,3418.650313
164.05396,500,3418.650363
145.98523,500,3418.650376
148.62352,500,3418.650384
156.21146,500,3418.650391
167.03456,500,3418.650399
125.20439,500,3433.159126
76.38761,500,3433.159181
127.197876,500,3433.159195
154.43617,500,3433.159204
160.00356,500,3433.159211
182.59557,500,3433.159219
197.96446,500,3434.530463
170.072,500,3434.530877
162.42961,500,3434.5309
157.48036,500,3434.530911
126.76505,500,3434.530919
118.18356,500,3434.530926
196.45734,500,3448.822134
159.05833,500,3448.822915
149.076,500,3448.822937
159.6646,500,3448.822948
151.32101,500,3448.822956
97.07794,500,3448.822963
152.68639,500,3450.161046
125.998604,500,3450.161106
66.141075,500,3450.161124
163.8074,500,3450.161136
173.63745,500,3450.161144
122.33738,500,3450.161151
157.54121,500,3465.073437
98.321205,500,3465.073494
145.39894,500,3465.073511
138.93393,500,3465.073519
136.89252,500,3465.073527
119.457985,500,3465.073534
129.09831,500,3466.379065
133.1771,500,3466.37912
130.68022,500,3466.379133
161.2367,500,3466.379142
94.65459,500,3466.379149
154.48714,500,3466.379156
96.03828,500,3480.529879
174.06624,500,3480.529931
138.68094,500,3480.529943
175.03012,500,3480.529952
120.76169,500,3480.529959
170.10594,500,3480.529967
166.15254,500,3481.894973
55.705387,500,3481.895032
164.29471,500,3481.895044
187.56148,500,3481.895052
157.1225,500,3481.89506
184.14452,500,3481.895067
154.29732,500,3496.817292
147.80351,500,3496.817344
125.44193,500,3496.817356
159.7254,500,3496.817364
164.82431,500,3496.817372
126.87925,500,3496.817379
142.60791,500,3498.192127
136.21341,500,3498.192177
107.427086,500,3498.192193
167.83089,500,3498.192202
73.109886,500,3498.192212
178.00989,500,3498.192219
178.1388,500,3513.326069
184.33669,500,3513.326416
129.4193,500,3513.326446
182.1026,500,3513.326457
180.8621,500,3513.326465
-83.09742,500,3513.326472
22.999117,500,3514.662052
180.42125,500,3514.662103
138.58461,500,3514.662116
163.14772,500,3514.662124
158.95067,500,3514.662131
99.65673,500,3514.662138
157.2108,500,3515.992158
170.1283,500,3515.99221
136.18623,500,3515.992222
172.9728,500,3515.99223
136.91768,500,3515.992238
143.2278,500,3515.992245
123.93891,500,3531.441569
92.79559,500,3531.441629
133.04706,500,3531.441644
137.52263,500,3531.441653
110.96186,500,3531.44166
159.2449,500,3531.441671
183.03372,500,3532.819984
199.5305,500,3532.820043
140.63371,500,3532.820057
183.38861,500,3532.820067
125.4043,500,3532.820077
161.88077,500,3532.820086
184.57874,500,3547.916657
142.78342,500,3547.916713
160.94348,500,3547.916729
172.85757,500,3547.916737
178.69917,500,3547.916745
154.57074,500,3547.916752
126.98303,500,3549.247051
130.33736,500,3549.2471
43.31089,500,3549.247112
112.90395,500,3549.247121
154.15154,500,3549.247128
189.97475,500,3549.247136
-1.5001078,500,3564.359543
165.1401,500,3564.359597
164.55013,500,3564.35961
6.1210823,500,3564.359618
74.18744,500,3564.359625
198.98993,500,3564.359632
160.92677,500,3565.705398
151.97917,500,3565.70545
170.1176,500,3565.705464
144.412,500,3565.705473
55.209404,500,3565.705481
166.13885,500,3565.70549
161.19383,500,3580.103069
155.79669,500,3580.103131
156.00795,500,3580.103146
196.44833,500,3580.103154
138.70735,500,3580.103165
141.18678,500,3580.103173
162.06534,500,3581.432049
132.27132,500,3581.4321
199.82591,500,3581.432112
-67.43116,500,3581.432121
165.04909,500,3581.432128
163.74786,500,3581.432135
181.79094,500,3595.280273
86.72328,500,3595.280326
181.73334,500,3595.280339
146.5898,500,3595.280348
112.54338,500,3595.280359
153.54202,500,3595.280366
159.19087,500,3596.62309
143.71275,500,3596.623144
172.05173,500,3596.623159
138.8505,500,3596.623168
162.99217,500,3596.623176
33.790665,500,3596.623186
129.97691,500,3610.655767
172.82585,500,3610.655828
194.20184,500,3610.655845
154.11569,500,3610.655853
195.56552,500,3610.655861
172.69131,500,3610.655867
133.63129,500,3612.0233
97.18218,500,3612.023359
102.42465,500,3612.023375
23.932434,500,3612.023384
163.80315,500,3612.023392
200.7371,500,3612.023399
133.23862,500,3626.870336
140.82991,500,3626.870681
130.55095,500,3626.870708
118.4796,500,3626.870719
172.07556,500,3626.870726
186.66966,500,3626.870733
113.41471,500,3628.269628
108.40727,500,3628.269678
194.47704,500,3628.26969
70.87614,500,3628.269699
188.79237,500,3628.269706
132.07585,500,3628.269713
150.05759,500,3642.390277
184.84863,500,3642.390325
159.31386,500,3642.390338
-21.683422,500,3642.390347
177.06764,500,3642.390355
142.63593,500,3642.390362
91.978546,500,3643.748538
146.5144,500,3643.748594
142.08563,500,3643.748607
162.77777,500,3643.748616
126.441986,500,3643.748627
142.22125,500,3643.748634
96.33187,500,3658.350092
142.63148,500,3658.350143
-6.6279464,500,3658.350156
156.67307,500,3658.350165
155.97491,500,3658.350173
83.72104,500,3658.35018
149.9851,500,3659.693897
180.9366,500,3659.693947
-793.3318,500,3659.69396
163.69455,500,3659.693968
76.10158,500,3659.693976
173.86763,500,3659.693983
81.96785,500,3672.828077
157.54724,500,3672.82813
139.53233,500,3672.828143
89.80423,500,3672.828151
114.204796,500,3672.828158
191.31245,500,3672.828165
161.1425,500,3674.212406
159.60643,500,3674.212454
158.65137,500,3674.212467
128.11145,500,3674.212475
88.835396,500,3674.212483
152.85219,500,3674.21249
189.46875,500,3688.634537
155.72632,500,3688.634592
155.38708,500,3688.634604
145.20433,500,3688.634613
169.34534,500,3688.63462
175.63527,500,3688.634628
149.86569,500,3689.969887
185.29741,500,3689.969941
95.55023,500,3689.969953
126.4681,500,3689.969961
93.92531,500,3689.969969
-481.77634,500,3689.969975
179.87975,500,3703.691246
124.37663,500,3703.691299
173.73671,500,3703.691311
115.44834,500,3703.69132
54.469566,500,3703.691327
161.92834,500,3703.691334
121.3101,500,3705.037963
170.0186,500,3705.038014
163.06924,500,3705.038027
152.29044,500,3705.038035
172.3821,500,3705.038042
1.0675573,500,3705.038049
148.24478,500,3718.124412
-4.1036344,500,3718.124464
-72.16867,500,3718.124477
52.283413,500,3718.124485
121.80205,500,3718.124493
-32.706154,500,3718.1245
117.00669,500,3719.426126
179.36237,500,3719.426174
148.69838,500,3719.426186
110.77163,500,3719.426194
139.83133,500,3719.426201
153.55843,500,3719.426208
-219.61261,500,3732.663571
162.22896,500,3732.663622
143.05136,500,3732.663635
182.06335,500,3732.663643
179.17853,500,3732.663651
126.60267,500,3732.663658
166.67429,500,3734.015831
176.70421,500,3734.015883
160.15866,500,3734.015897
142.5419,500,3734.015905
166.79207,500,3734.015912
193.09773,500,3734.015919
159.13098,500,3748.052275
98.63107,500,3748.05304
159.3181,500,3748.053088
193.10716,500,3748.053097
93.135574,500,3748.053105
140.76312,500,3748.053111
177.5137,500,3749.360689
168.69585,500,3749.360736
165.10306,500,3749.360748
170.55167,500,3749.360756
99.12217,500,3749.360764
176.5369,500,3749.360771
-22.750605,500,3763.522931
170.27925,500,3763.522982
145.3151,500,3763.522994
77.943565,500,3763.523003
-0.8842145,500,3763.52301
190.80354,500,3763.523017
138.15404,500,3764.833558
160.6924,500,3764.833607
165.72179,500,3764.83362
182.53307,500,3764.833628
172.12631,500,3764.833635
124.64912,500,3764.833643
154.51534,500,3778.360545
136.96114,500,3778.361298
163.34541,500,3778.361366
187.7591,500,3778.361375
195.2274,500,3778.361383
164.85016,500,3778.36139
185.9763,500,3779.730101
134.62498,500,3779.73015
190.49146,500,3779.730163
160.32419,500,3779.730172
155.87994,500,3779.730179
113.80593,500,3779.730186
110.48053,500,3794.425322
182.09578,500,3794.425373
178.60457,500,3794.425385
157.98436,500,3794.425394
159.52046,500,3794.425401
173.1268,500,3794.425408
160.06744,500,3795.730426
175.70094,500,3795.730473
22.823631,500,3795.730486
163.16467,500,3795.730494
92.74459,500,3795.730502
168.90967,500,3795.730509
174.26872,500,3810.273099
132.69615,500,3810.273148
146.9485,500,3810.273161
59.29755,500,3810.27317
165.34239,500,3810.273177
97.52991,500,3810.273184
98.91698,500,3811.615126
149.28021,500,3811.615174
121.80083,500,3811.615187
165.05714,500,3811.615195
120.37724,500,3811.615203
-85.36384,500,3811.61521
167.6185,500,3826.822144
156.52277,500,3826.822196
145.09583,500,3826.822209
142.802,500,3826.822217
112.40889,500,3826.822224
119.47495,500,3826.822234
200.3099,500,3828.169348
179.68379,500,3828.169396
93.35811,500,3828.169408
92.29636,500,3828.169417
132.50307,500,3828.169425
116.921555,500,3828.169431
174.55893,500,3829.557582
188.52019,500,3829.55763
120.55558,500,3829.557643
124.93413,500,3829.557652
157.64127,500,3829.557659
72.31432,500,3829.557666
135.33498,500,3844.906577
179.80081,500,3844.906629
172.17912,500,3844.906642
120.41725,500,3844.90665
139.65295,500,3844.906658
144.62509,500,3844.906665
177.03853,500,3846.286907
187.11205,500,3846.286956
170.88054,500,3846.286969
196.88336,500,3846.286977
85.59691,500,3846.286985
74.38898,500,3846.286992
135.35397,500,3861.670038
159.10107,500,3861.670091
163.23582,500,3861.670106
174.35376,500,3861.670114
144.35594,500,3861.670122
-28.206379,500,3861.670129
124.8934,500,3863.061264
163.23912,500,3863.061312
105.56548,500,3863.061324
162.80725,500,3863.061333
190.08861,500,3863.06134
177.06245,500,3863.061347
169.48085,500,3877.963357
53.150658,500,3877.963409
208.81207,500,3877.963422
120.14685,500,3877.96343
133.19899,500,3877.963438
142.74284,500,3877.963445
125.02428,500,3879.276384
-100.33438,500,3879.276437
197.99417,500,3879.276449
196.49919,500,3879.276457
187.78421,500,3879.276464
136.5111,500,3879.276471
32.324795,500,3893.969022
184.07056,500,3893.969075
178.48097,500,3893.969089
-13.031092,500,3893.969098
180.48729,500,3893.969106
166.38072,500,3893.969113
212.64479,500,3895.301435
-121.7714,500,3895.301484
141.0262,500,3895.301496
159.64487,500,3895.301505
155.44913,500,3895.301512
169.50024,500,3895.301519
17.91953,500,3909.915083
129.74983,500,3909.915137
8.840954,500,3909.91515
150.31491,500,3909.915159
91.47837,500,3909.915166
182.87794,500,3909.915173
130.27466,500,3911.253384
204.77672,500,3911.253433
143.43951,500,3911.253446
174.10188,500,3911.253454
142.96753,500,3911.253461
125.704,500,3911.253468
124.46383,500,3925.963996
67.04444,500,3925.964048
146.2196,500,3925.964061
103.34749,500,3925.964069
175.33751,500,3925.964076
84.10807,500,3925.964083
209.20866,500,3927.304049
168.10858,500,3927.304101
148.04979,500,3927.304115
190.31308,500,3927.304127
166.8448,500,3927.304137
178.3219,500,3927.304147
177.45345,500,3941.517084
209.18512,500,3941.51714
174.43182,500,3941.517154
173.99586,500,3941.517163
208.62608,500,3941.51717
167.43806,500,3941.517177
145.41432,500,3942.846162
86.65621,500,3942.846215
142.85844,500,3942.84623
157.48927,500,3942.846238
