#{"t_start": 1763848939.568932, "env_id": "None"}
r,l,t
296.74756,500,1330.387361
341.42728,500,1330.387374
323.59134,500,1330.387384
328.90536,500,1330.387392
323.8758,500,1330.387399
336.60538,500,1331.757929
272.79886,500,1331.75798
335.8632,500,1331.757997
334.4031,500,1331.758005
332.48477,500,1331.758013
319.10303,500,1331.758019
317.29486,500,1332.979293
339.78027,500,1332.979345
331.10895,500,1332.979358
335.17734,500,1332.979367
306.3749,500,1332.979377
334.50797,500,1332.979385
336.5167,500,1334.367876
336.901,500,1334.367941
340.6776,500,1334.367954
333.58054,500,1334.367962
338.63644,500,1334.36797
335.61655,500,1334.367977
340.10117,500,1335.5822
336.52798,500,1335.582254
327.08734,500,1335.582268
330.31027,500,1335.582281
341.5164,500,1335.582292
328.0403,500,1335.582301
324.4104,500,1336.957553
317.62997,500,1336.957609
347.13217,500,1336.95762
299.92508,500,1336.957629
336.92368,500,1336.957637
298.2176,500,1336.957643
287.03564,500,1338.17398
326.5467,500,1338.174034
336.90125,500,1338.174047
275.0123,500,1338.174059
339.4465,500,1338.174067
335.97778,500,1338.174074
334.33276,500,1339.561744
338.95044,500,1339.561798
336.71652,500,1339.56181
336.55734,500,1339.561818
344.98868,500,1339.561825
321.33453,500,1339.561833
335.66925,500,1340.770885
327.09433,500,1340.77094
339.65634,500,1340.770952
326.70657,500,1340.770961
337.94348,500,1340.770969
314.33606,500,1340.770977
339.34393,500,1342.010177
338.3202,500,1342.010233
332.38538,500,1342.010245
327.8299,500,1342.010255
334.60425,500,1342.010263
334.71112,500,1342.010271
331.71774,500,1343.471363
308.93765,500,1343.471421
311.97595,500,1343.471434
334.0977,500,1343.471443
319.371,500,1343.471451
325.75632,500,1343.471458
318.96573,500,1344.768284
339.87653,500,1344.768337
344.82703,500,1344.76835
334.67197,500,1344.768359
335.1106,500,1344.768368
339.78342,500,1344.768375
325.5662,500,1346.130406
333.20114,500,1346.130463
319.35907,500,1346.130476
323.22714,500,1346.130485
331.28793,500,1346.130493
342.26947,500,1346.1305
186.29323,500,1347.364526
289.53806,500,1347.364578
333.27856,500,1347.364591
331.96744,500,1347.364601
225.38374,500,1347.36461
336.85168,500,1347.364618
337.2814,500,1348.736168
333.55563,500,1348.736224
329.26633,500,1348.736238
329.78607,500,1348.736246
326.6929,500,1348.736254
299.98758,500,1348.736261
338.81592,500,1349.967991
339.05704,500,1349.968043
316.90375,500,1349.968056
322.861,500,1349.968065
336.00726,500,1349.968073
326.1874,500,1349.96808
342.89664,500,1351.331641
343.58743,500,1351.331692
342.30777,500,1351.331708
326.94156,500,1351.331717
289.9904,500,1351.331725
325.92007,500,1351.331733
341.96146,500,1352.739806
347.137,500,1352.739863
326.05994,500,1352.739876
340.77176,500,1352.739884
336.87668,500,1352.739892
340.6828,500,1352.739899
347.29587,500,1354.116864
342.95325,500,1354.116914
346.4889,500,1354.116927
329.99188,500,1354.116936
339.26224,500,1354.116944
329.64703,500,1354.116952
329.0494,500,1355.360608
337.24585,500,1355.360663
333.3305,500,1355.360676
261.77585,500,1355.360685
342.45834,500,1355.360693
338.5594,500,1355.360701
309.80902,500,1356.737222
344.64124,500,1356.737277
335.79056,500,1356.737289
224.02374,500,1356.737298
337.9479,500,1356.737306
347.9891,500,1356.737314
328.97995,500,1357.966522
333.97577,500,1357.966572
341.7935,500,1357.966585
342.61188,500,1357.966594
344.30133,500,1357.966603
343.77292,500,1357.96661
332.90237,500,1359.360734
324.8309,500,1359.360791
333.49774,500,1359.360806
341.1964,500,1359.360815
330.52472,500,1359.360823
321.28296,500,1359.36083
331.8517,500,1360.602364
310.00272,500,1360.602415
337.1911,500,1360.602428
342.35846,500,1360.602437
340.1642,500,1360.602446
318.55905,500,1360.602454
329.75247,500,1362.004681
344.70764,500,1362.004728
336.7768,500,1362.00474
336.47263,500,1362.004749
335.30502,500,1362.004756
338.76355,500,1362.004764
345.52194,500,1363.236883
340.91364,500,1363.236933
325.37653,500,1363.236949
329.29965,500,1363.236959
338.90884,500,1363.236967
318.88412,500,1363.236974
335.48907,500,1364.614142
345.18283,500,1364.614201
346.2364,500,1364.614215
336.7576,500,1364.614225
340.41565,500,1364.614232
337.73624,500,1364.614239
336.53793,500,1365.850728
282.47626,500,1365.850779
329.13483,500,1365.850792
327.76392,500,1365.850801
335.1117,500,1365.850808
321.46252,500,1365.850815
331.06927,500,1367.216499
330.4142,500,1367.216552
324.7015,500,1367.216564
336.22205,500,1367.216573
338.55222,500,1367.216581
326.69275,500,1367.216588
330.21143,500,1368.444316
335.42456,500,1368.444368
334.60266,500,1368.44438
336.197,500,1368.444388
325.48154,500,1368.444396
312.79626,500,1368.444403
328.93793,500,1369.825044
338.6209,500,1369.825097
316.28302,500,1369.82511
332.51596,500,1369.825119
327.0181,500,1369.825127
323.00543,500,1369.825134
344.05728,500,1371.091083
345.4568,500,1371.091135
335.11035,500,1371.091148
331.1174,500,1371.091157
338.46228,500,1371.091165
324.75186,500,1371.091173
337.10852,500,1372.464889
311.7019,500,1372.464938
328.9154,500,1372.46495
344.35107,500,1372.464959
336.63693,500,1372.464967
336.17407,500,1372.464974
330.09445,500,1373.691938
331.98492,500,1373.691996
331.5187,500,1373.692009
333.96735,500,1373.692018
333.61002,500,1373.692026
319.61038,500,1373.692033
318.1969,500,1375.095471
333.1382,500,1375.095522
329.90897,500,1375.095534
333.89178,500,1375.095542
333.21683,500,1375.095549
340.40628,500,1375.095556
341.664,500,1376.324673
324.78693,500,1376.32472
338.40826,500,1376.324733
338.45544,500,1376.324742
336.51642,500,1376.32475
310.16486,500,1376.324757
332.18906,500,1377.702145
298.79083,500,1377.702196
340.04153,500,1377.702211
338.34772,500,1377.70222
335.30823,500,1377.702227
322.39557,500,1377.702234
323.64914,500,1378.932073
329.97675,500,1378.932123
344.7001,500,1378.932136
336.1421,500,1378.932145
308.48944,500,1378.932153
334.15363,500,1378.932164
345.90167,500,1380.306509
329.76816,500,1380.306556
340.32538,500,1380.306568
336.3134,500,1380.306576
337.84418,500,1380.306583
331.31815,500,1380.30659
335.39948,500,1381.565065
317.42618,500,1381.565119
335.7564,500,1381.565135
335.23306,500,1381.565144
336.9982,500,1381.565152
322.68463,500,1381.565163
345.44016,500,1382.938603
345.2102,500,1382.938656
317.9058,500,1382.938668
332.75598,500,1382.938676
330.6768,500,1382.938683
344.37595,500,1382.93869
334.22556,500,1384.172353
319.7522,500,1384.172409
332.40308,500,1384.172422
335.09518,500,1384.172431
338.2413,500,1384.17244
336.37332,500,1384.172447
342.88638,500,1385.548124
325.32333,500,1385.548172
317.96524,500,1385.548184
331.95618,500,1385.548192
333.7315,500,1385.5482
327.98636,500,1385.548206
262.18497,500,1386.804425
312.30624,500,1386.804479
325.02924,500,1386.804492
341.00793,500,1386.804501
334.84564,500,1386.804512
334.97388,500,1386.80452
334.3896,500,1388.175036
281.5027,500,1388.175091
347.5322,500,1388.175103
297.46277,500,1388.175112
336.12793,500,1388.175119
340.0746,500,1388.175126
336.82587,500,1389.424717
339.22485,500,1389.424768
312.2127,500,1389.424781
343.02997,500,1389.42479
325.15698,500,1389.424798
337.60925,500,1389.424806
337.11627,500,1390.805752
329.52646,500,1390.805801
323.5245,500,1390.805813
312.5413,500,1390.805822
327.54575,500,1390.805829
343.42444,500,1390.805836
331.34854,500,1392.023584
334.29587,500,1392.023633
324.07736,500,1392.023646
336.4208,500,1392.023655
281.59964,500,1392.023663
334.21356,500,1392.02367
336.33862,500,1393.396675
326.64343,500,1393.396734
331.02036,500,1393.396747
337.43338,500,1393.396755
326.3647,500,1393.396763
338.68176,500,1393.39677
318.1798,500,1394.631428
333.4591,500,1394.631482
336.00537,500,1394.631497
313.4299,500,1394.631506
339.66318,500,1394.631514
338.16827,500,1394.631522
329.3011,500,1396.006216
329.55212,500,1396.006279
328.24118,500,1396.006294
333.26828,500,1396.006303
317.04865,500,1396.006311
335.4141,500,1396.006318
307.3098,500,1397.228774
302.67276,500,1397.228831
344.34372,500,1397.228846
328.22028,500,1397.228855
335.053,500,1397.228863
342.5199,500,1397.228871
336.02283,500,1398.460149
317.04285,500,1398.460203
332.22473,500,1398.460215
333.7942,500,1398.460224
321.7617,500,1398.460235
323.06976,500,1398.460243
344.68933,500,1399.839851
328.62256,500,1399.839901
310.44778,500,1399.839915
345.1268,500,1399.839924
330.17706,500,1399.839932
291.8783,500,1399.83994
338.1298,500,1401.105688
331.38434,500,1401.105743
338.41577,500,1401.105756
324.33893,500,1401.105765
341.35742,500,1401.105773
341.95746,500,1401.10578
334.52765,500,1402.475295
305.09854,500,1402.475354
339.45853,500,1402.475371
341.4249,500,1402.47538
330.88153,500,1402.475388
343.12976,500,1402.475396
337.76535,500,1403.704168
341.2217,500,1403.704217
322.82544,500,1403.704229
341.6147,500,1403.704238
321.48285,500,1403.704246
338.94205,500,1403.704254
320.8292,500,1405.1046
340.16525,500,1405.10465
326.03983,500,1405.104663
333.70096,500,1405.104672
344.60773,500,1405.10468
330.06488,500,1405.104688
333.32236,500,1406.335973
328.05154,500,1406.336022
322.1837,500,1406.336035
341.6132,500,1406.336044
339.0736,500,1406.336052
336.32303,500,1406.336059
341.6639,500,1407.706169
340.76923,500,1407.70622
309.33698,500,1407.706232
329.07956,500,1407.706241
326.7139,500,1407.706249
326.84955,500,1407.706257
340.98325,500,1408.93436
341.9661,500,1408.934413
328.5099,500,1408.934425
342.85883,500,1408.934435
334.05173,500,1408.934443
310.76865,500,1408.934451
333.28888,500,1410.336005
339.11768,500,1410.336062
338.20038,500,1410.336075
322.8956,500,1410.336084
336.87082,500,1410.336092
299.6485,500,1410.336099
334.18375,500,1411.562839
313.1667,500,1411.562893
335.70285,500,1411.562905
343.68713,500,1411.562914
339.22174,500,1411.562923
334.73865,500,1411.562931
300.03143,500,1412.918977
311.5492,500,1412.919028
333.93552,500,1412.919041
270.49036,500,1412.91905
333.94128,500,1412.919058
338.0259,500,1412.919065
317.6852,500,1414.160488
338.38043,500,1414.160536
336.96832,500,1414.160548
338.3326,500,1414.160558
339.58322,500,1414.160566
296.09335,500,1414.160574
337.14667,500,1415.537138
337.27466,500,1415.53719
332.4127,500,1415.537203
332.12936,500,1415.537212
320.16312,500,1415.53722
327.6305,500,1415.537227
341.4103,500,1416.774083
333.79178,500,1416.77414
272.63928,500,1416.774153
333.17593,500,1416.774163
335.11642,500,1416.774171
347.88837,500,1416.774178
348.2776,500,1418.140987
330.00436,500,1418.141042
341.31482,500,1418.141055
326.76962,500,1418.141064
303.81433,500,1418.141075
341.0253,500,1418.141082
345.02216,500,1419.403273
342.8133,500,1419.403328
347.47632,500,1419.403343
343.71774,500,1419.403352
328.71838,500,1419.403361
329.3972,500,1419.403368
304.13452,500,1420.802191
347.79794,500,1420.802245
344.0874,500,1420.80226
325.63846,500,1420.802269
336.63284,500,1420.802276
336.55234,500,1420.802284
340.28128,500,1422.024047
325.02847,500,1422.0241
328.44022,500,1422.024113
339.18704,500,1422.024123
344.47842,500,1422.024131
336.58182,500,1422.024139
322.64246,500,1423.380637
332.26102,500,1423.380695
339.5175,500,1423.380708
341.18213,500,1423.380718
334.3805,500,1423.380726
347.06296,500,1423.380733
328.5324,500,1424.622027
332.09045,500,1424.622081
319.63144,500,1424.622095
339.38904,500,1424.622104
346.24493,500,1424.622112
339.28568,500,1424.622119
343.6576,500,1425.990761
342.33298,500,1425.990809
322.67456,500,1425.990821
337.044,500,1425.99083
339.36334,500,1425.990837
340.1943,500,1425.990845
338.01883,500,1427.223003
343.6844,500,1427.223053
327.88696,500,1427.22307
327.80542,500,1427.223079
302.28848,500,1427.223088
345.3939,500,1427.223095
342.9027,500,1428.585277
335.94165,500,1428.585326
346.3947,500,1428.585338
324.48343,500,1428.585346
327.2139,500,1428.585354
323.14816,500,1428.585361
339.4197,500,1429.820437
339.59552,500,1429.820491
344.28342,500,1429.820505
343.3985,500,1429.820515
322.26492,500,1429.820523
348.48367,500,1429.820531
339.14413,500,1431.189516
341.13434,500,1431.189565
343.709,500,1431.189577
344.30103,500,1431.189586
335.43304,500,1431.189594
346.46982,500,1431.189601
337.8915,500,1432.447935
344.88678,500,1432.447992
333.44482,500,1432.448006
318.4327,500,1432.448015
271.20303,500,1432.448023
333.19693,500,1432.44803
339.406,500,1433.816013
330.52545,500,1433.816066
339.2199,500,1433.816079
311.1257,500,1433.816087
340.26624,500,1433.816095
300.18365,500,1433.816102
347.6929,500,1435.072757
318.43735,500,1435.072814
339.77173,500,1435.072827
339.66794,500,1435.072836
326.2175,500,1435.072844
320.5851,500,1435.072852
335.76926,500,1436.449823
345.3231,500,1436.449873
332.4762,500,1436.449885
320.03702,500,1436.449894
324.98917,500,1436.449901
344.75473,500,1436.449908
346.8221,500,1437.680683
340.5971,500,1437.680732
328.3244,500,1437.680744
328.38388,500,1437.680753
342.2492,500,1437.680761
349.23465,500,1437.680768
343.70587,500,1439.052781
335.11432,500,1439.052838
339.03433,500,1439.05285
280.14908,500,1439.052859
333.08124,500,1439.052866
350.004,500,1439.052873
330.33142,500,1440.29603
341.7867,500,1440.296085
341.2381,500,1440.296097
325.57138,500,1440.296106
308.6185,500,1440.296114
335.96875,500,1440.296121
341.81818,500,1441.667094
304.6455,500,1441.667146
342.1842,500,1441.667158
317.60687,500,1441.667166
336.59924,500,1441.667174
339.44955,500,1441.667181
342.32843,500,1442.888672
339.75208,500,1442.88872
310.77576,500,1442.888732
329.0363,500,1442.888741
342.06198,500,1442.888749
303.89822,500,1442.888756
336.3333,500,1444.259591
334.92407,500,1444.259636
341.25076,500,1444.259653
309.08725,500,1444.259662
331.67285,500,1444.259671
308.5163,500,1444.259679
175.60063,500,1445.492739
336.61768,500,1445.492797
345.44434,500,1445.49281
328.49088,500,1445.492819
340.41934,500,1445.492827
332.25073,500,1445.492835
336.15802,500,1446.905146
327.80585,500,1446.9052
340.16644,500,1446.905212
295.97653,500,1446.905221
309.7583,500,1446.905229
345.0292,500,1446.905236
338.01224,500,1448.118473
340.58862,500,1448.118525
338.67487,500,1448.118538
332.94968,500,1448.118547
347.57834,500,1448.118555
346.59637,500,1448.118563
335.3388,500,1449.525455
324.24792,500,1449.525506
314.57004,500,1449.525519
343.75262,500,1449.525527
339.42798,500,1449.525534
344.26892,500,1449.525541
331.10135,500,1450.752293
297.4263,500,1450.752352
321.1174,500,1450.752365
290.07782,500,1450.752374
344.03064,500,1450.752382
337.45596,500,1450.752389
314.0763,500,1452.124593
347.39938,500,1452.124645
335.7725,500,1452.124661
346.2266,500,1452.12467
342.70242,500,1452.124677
314.12173,500,1452.124684
336.87823,500,1453.337832
337.79782,500,1453.33789
334.92166,500,1453.337904
346.28723,500,1453.337914
336.95792,500,1453.337923
335.50125,500,1453.337932
343.2194,500,1454.582635
342.31912,500,1454.58269
333.22488,500,1454.582703
247.56966,500,1454.582712
343.30557,500,1454.582723
338.27917,500,1454.582731
345.43842,500,1455.948658
342.14944,500,1455.948714
337.80167,500,1455.94873
346.57022,500,1455.948739
327.52994,500,1455.948751
330.9663,500,1455.948758
319.28674,500,1457.189005
334.79813,500,1457.189058
340.28012,500,1457.189071
345.31662,500,1457.18908
342.4835,500,1457.189088
342.78296,500,1457.189095
324.26193,500,1458.572321
321.50778,500,1458.572377
335.57504,500,1458.57239
320.71988,500,1458.572399
346.4355,500,1458.572411
342.6596,500,1458.572419
343.06552,500,1459.81307
344.53427,500,1459.813119
342.40146,500,1459.813134
331.00345,500,1459.813143
344.36618,500,1459.813151
328.2133,500,1459.813162
323.7243,500,1461.169435
330.37903,500,1461.169486
344.6743,500,1461.169498
330.76022,500,1461.169507
340.81866,500,1461.169514
333.38876,500,1461.169522
344.3434,500,1462.401442
339.82288,500,1462.401494
335.43918,500,1462.401506
336.25845,500,1462.401516
345.56363,500,1462.401524
349.1879,500,1462.401531
349.72147,500,1463.754874
340.42514,500,1463.754927
343.81467,500,1463.75494
343.27063,500,1463.75495
338.66638,500,1463.754958
330.33813,500,1463.754965
330.81747,500,1465.013132
320.4666,500,1465.013189
273.72247,500,1465.013204
328.51718,500,1465.013213
339.6923,500,1465.013222
322.163,500,1465.01323
341.33505,500,1466.366783
277.82574,500,1466.366832
332.29242,500,1466.366844
342.14682,500,1466.366853
345.26456,500,1466.366861
343.0122,500,1466.366868
283.75577,500,1467.599048
334.20563,500,1467.599102
331.1258,500,1467.599115
335.03067,500,1467.599125
330.6456,500,1467.599133
310.27515,500,1467.59914
334.0407,500,1468.954003
339.94745,500,1468.954057
334.33228,500,1468.95407
339.3319,500,1468.954079
342.9695,500,1468.954087
339.54004,500,1468.954094
343.9299,500,1470.196819
336.88217,500,1470.196872
339.3161,500,1470.196885
341.15817,500,1470.196894
339.74237,500,1470.196902
305.14856,500,1470.196909
344.086,500,1471.554945
340.72794,500,1471.555
350.6256,500,1471.555013
307.45795,500,1471.555021
339.72787,500,1471.555029
331.4338,500,1471.555036
344.53082,500,1472.822703
340.18466,500,1472.822762
345.3445,500,1472.822775
342.55994,500,1472.822784
336.28668,500,1472.822792
336.77133,500,1472.822799
346.2069,500,1474.180928
216.25626,500,1474.180977
343.5149,500,1474.180993
339.91425,500,1474.181002
339.20636,500,1474.181013
328.38617,500,1474.181021
326.09793,500,1475.419463
304.0711,500,1475.419518
125.40802,500,1475.41953
337.21838,500,1475.419539
336.04144,500,1475.419548
320.4393,500,1475.419556
346.47498,500,1476.786783
304.92883,500,1476.78684
292.364,500,1476.786852
322.11063,500,1476.786861
336.05795,500,1476.786868
334.59326,500,1476.786875
341.09378,500,1478.019244
341.73456,500,1478.019296
343.8372,500,1478.019312
307.8242,500,1478.019321
347.92865,500,1478.019329
347.34778,500,1478.019337
338.87796,500,1479.383346
335.36145,500,1479.383396
343.45755,500,1479.383408
344.37787,500,1479.383417
327.03802,500,1479.383424
347.5485,500,1479.383431
331.4068,500,1480.650762
343.55334,500,1480.650813
338.26715,500,1480.650826
341.77115,500,1480.650835
330.71194,500,1480.650843
330.90906,500,1480.650851
338.9357,500,1482.017979
328.83234,500,1482.01803
323.40714,500,1482.018042
344.12067,500,1482.018051
275.2294,500,1482.018059
335.06635,500,1482.018066
337.55536,500,1483.236606
342.49286,500,1483.236651
347.19733,500,1483.236664
334.95477,500,1483.236673
334.88025,500,1483.236681
323.2311,500,1483.236689
307.85263,500,1484.613026
338.50507,500,1484.61308
322.16748,500,1484.613093
317.52118,500,1484.613102
342.88766,500,1484.61311
338.0732,500,1484.613117
346.93375,500,1485.840663
337.6499,500,1485.840715
348.66113,500,1485.840728
343.97372,500,1485.840737
346.34436,500,1485.840745
343.672,500,1485.840753
327.94028,500,1487.20883
305.8442,500,1487.208879
332.80045,500,1487.208891
332.33664,500,1487.208899
339.2001,500,1487.208907
319.3159,500,1487.208914
305.44437,500,1488.465926
341.06506,500,1488.465977
347.45108,500,1488.465993
314.354,500,1488.466003
326.43643,500,1488.466011
338.28738,500,1488.466019
296.41055,500,1489.843734
341.87073,500,1489.843791
340.17407,500,1489.843803
341.34955,500,1489.843812
340.94186,500,1489.84382
344.62488,500,1489.843827
338.84592,500,1491.076531
337.57742,500,1491.076579
346.60434,500,1491.076592
337.13834,500,1491.076601
334.44824,500,1491.076609
347.07645,500,1491.076616
341.4204,500,1492.449067
341.1483,500,1492.449122
345.80447,500,1492.449134
338.5061,500,1492.449143
335.32315,500,1492.449151
334.24637,500,1492.449157
296.52875,500,1493.674663
343.47894,500,1493.674714
324.3297,500,1493.674727
343.98526,500,1493.674736
333.94318,500,1493.674744
347.32104,500,1493.674751
337.89838,500,1495.060623
344.7567,500,1495.060678
343.0533,500,1495.060695
343.5459,500,1495.060704
339.94397,500,1495.060713
340.48596,500,1495.06072
346.97403,500,1496.285002
247.84375,500,1496.285051
323.0535,500,1496.285063
339.1652,500,1496.285072
341.17084,500,1496.28508
345.45154,500,1496.285087
342.40002,500,1497.659793
339.86154,500,1497.659844
341.03793,500,1497.659856
335.1749,500,1497.659865
340.70844,500,1497.659873
328.43085,500,1497.65988
291.36102,500,1498.873619
336.9283,500,1498.873668
332.1896,500,1498.873681
329.05325,500,1498.87369
333.00558,500,1498.873702
336.42175,500,1498.87371
349.4137,500,1500.31083
331.7779,500,1500.310881
344.46762,500,1500.310893
343.431,500,1500.310902
338.04,500,1500.31091
343.10986,500,1500.310917
328.59427,500,1501.529481
319.6253,500,1501.529536
334.84326,500,1501.529552
337.94638,500,1501.529561
336.36188,500,1501.529569
318.43808,500,1501.529576
333.567,500,1502.905928
340.78006,500,1502.90598
345.53906,500,1502.905992
326.81708,500,1502.906
347.03125,500,1502.906008
334.1449,500,1502.906015
342.84097,500,1504.12384
337.39566,500,1504.123894
337.66086,500,1504.123907
341.1463,500,1504.123917
345.71323,500,1504.123925
345.32678,500,1504.123933
345.384,500,1505.505863
346.6708,500,1505.505918
338.02444,500,1505.505933
343.99826,500,1505.505942
331.9408,500,1505.50595
342.68417,500,1505.505957
348.01886,500,1506.717955
348.77325,500,1506.718002
341.10712,500,1506.718018
337.215,500,1506.718027
334.41376,500,1506.718034
348.85086,500,1506.718042
295.35513,500,1508.095293
347.1661,500,1508.095349
317.03796,500,1508.095362
335.32513,500,1508.09537
344.68317,500,1508.095381
350.8142,500,1508.095388
348.65506,500,1509.307286
343.68463,500,1509.307337
322.1603,500,1509.30735
345.42136,500,1509.307359
348.195,500,1509.307367
331.8306,500,1509.307374
334.50095,500,1510.570075
336.33932,500,1510.570133
346.11853,500,1510.570149
337.3925,500,1510.570158
330.9752,500,1510.570166
329.13556,500,1510.570174
345.984,500,1511.932932
343.93933,500,1511.932984
336.2444,500,1511.932997
341.545,500,1511.933009
343.36798,500,1511.933017
342.1521,500,1511.933025
339.43076,500,1513.164343
339.13074,500,1513.164396
339.54327,500,1513.164408
346.23523,500,1513.164417
339.5482,500,1513.164425
329.5712,500,1513.164432
334.1846,500,1514.519458
345.08957,500,1514.519525
337.73383,500,1514.519538
338.75824,500,1514.519547
337.4684,500,1514.519555
336.03937,500,1514.519562
343.4203,500,1515.758177
337.5102,500,1515.758224
326.03925,500,1515.758236
344.69125,500,1515.758245
331.54837,500,1515.758253
344.4232,500,1515.758263
344.39362,500,1517.139831
336.73056,500,1517.139883
332.7086,500,1517.139896
339.68198,500,1517.139905
341.3701,500,1517.139913
339.15598,500,1517.139921
341.32272,500,1518.369319
244.61389,500,1518.369371
340.42667,500,1518.369385
267.2542,500,1518.369394
344.33517,500,1518.369402
333.7817,500,1518.36941
305.3896,500,1519.720053
339.3956,500,1519.720097
318.69217,500,1519.720109
346.86307,500,1519.720118
340.2496,500,1519.720126
338.3557,500,1519.720133
341.57178,500,1520.965403
332.822,500,1520.965458
340.3967,500,1520.965471
322.27258,500,1520.96548
347.73465,500,1520.965488
285.50766,500,1520.965496
341.01187,500,1522.322347
314.39453,500,1522.322399
342.71088,500,1522.322412
335.80545,500,1522.322422
346.9484,500,1522.32243
343.05594,500,1522.322437
272.88904,500,1523.548117
320.07147,500,1523.548167
342.61148,500,1523.54818
333.77603,500,1523.54819
342.96323,500,1523.548198
338.42648,500,1523.548205
346.49173,500,1524.91106
338.0364,500,1524.911108
345.1743,500,1524.91112
345.11865,500,1524.911129
338.03525,500,1524.911137
347.04443,500,1524.911145
348.59842,500,1526.17452
333.134,500,1526.174576
334.6749,500,1526.174588
341.10754,500,1526.174597
340.4483,500,1526.174605
349.47217,500,1526.174612
341.5592,500,1527.535625
339.4956,500,1527.535681
349.50815,500,1527.535695
334.2916,500,1527.535704
341.74734,500,1527.535713
340.82986,500,1527.53572
344.88345,500,1528.757131
346.25012,500,1528.757186
340.28342,500,1528.757198
349.2655,500,1528.757208
347.5254,500,1528.757216
341.3612,500,1528.757224
345.06503,500,1530.118053
333.7492,500,1530.118106
341.45682,500,1530.118118
348.8792,500,1530.118127
347.08063,500,1530.118135
346.11658,500,1530.118142
341.4758,500,1531.345301
333.71024,500,1531.345353
313.15067,500,1531.345366
342.12924,500,1531.345375
346.3605,500,1531.345383
320.0664,500,1531.345391
346.20087,500,1532.714249
338.74655,500,1532.7143
344.90378,500,1532.714312
339.98737,500,1532.714321
321.5375,500,1532.714329
342.40222,500,1532.714336
341.16556,500,1533.938194
338.04886,500,1533.938243
324.61072,500,1533.938257
339.23264,500,1533.938266
341.58005,500,1533.938275
341.43054,500,1533.938283
333.56216,500,1535.308616
346.1094,500,1535.30867
340.34293,500,1535.308683
339.3448,500,1535.308692
338.3243,500,1535.3087
338.55518,500,1535.308707
343.83063,500,1536.534807
338.12064,500,1536.534862
339.96762,500,1536.534875
338.67093,500,1536.534884
216.0097,500,1536.534891
341.1195,500,1536.534898
322.99774,500,1537.902068
350.79492,500,1537.902119
344.69275,500,1537.902132
338.3289,500,1537.902141
336.03427,500,1537.902148
292.28326,500,1537.902155
346.93982,500,1539.115731
338.31387,500,1539.115782
343.9696,500,1539.115794
348.92627,500,1539.115803
339.4495,500,1539.115811
333.8531,500,1539.115818
335.5292,500,1540.504555
338.64978,500,1540.504606
321.03317,500,1540.50462
335.52515,500,1540.504629
333.38824,500,1540.50464
324.04633,500,1540.504648
340.6149,500,1541.728016
341.0827,500,1541.728069
332.11746,500,1541.728082
331.41565,500,1541.728091
301.83383,500,1541.728099
340.47867,500,1541.728107
317.63535,500,1543.099537
337.28168,500,1543.09959
339.01675,500,1543.099603
210.46268,500,1543.099611
343.49316,500,1543.099619
337.12665,500,1543.099626
347.6478,500,1544.318082
340.49054,500,1544.318143
341.21588,500,1544.318158
345.22632,500,1544.318167
333.99567,500,1544.318175
331.39914,500,1544.318183
345.51224,500,1545.693463
346.16595,500,1545.693521
344.43964,500,1545.693533
345.73395,500,1545.693542
299.35947,500,1545.69355
333.35352,500,1545.693557
349.3545,500,1546.907359
348.16187,500,1546.907409
342.4874,500,1546.907422
345.55667,500,1546.907431
342.23193,500,1546.907439
332.02325,500,1546.907447
338.36447,500,1548.272722
339.14206,500,1548.272775
344.20273,500,1548.272788
323.11642,500,1548.272796
334.49277,500,1548.272807
338.6833,500,1548.272814
349.34335,500,1549.490887
331.5637,500,1549.490937
340.2272,500,1549.490952
337.3705,500,1549.490961
348.51154,500,1549.490969
348.10117,500,1549.490977
296.6822,500,1550.872086
336.17276,500,1550.872137
333.52774,500,1550.872149
337.9349,500,1550.872158
341.28876,500,1550.872165
345.0445,500,1550.872172
299.5414,500,1552.09047
348.5478,500,1552.090524
329.59625,500,1552.09054
343.9994,500,1552.090549
339.45697,500,1552.090557
344.42978,500,1552.090564
329.12885,500,1553.457155
339.48813,500,1553.457204
340.9549,500,1553.457216
349.7029,500,1553.457225
334.68066,500,1553.457232
337.9258,500,1553.457239
345.3984,500,1554.673964
301.7954,500,1554.674014
340.31638,500,1554.674027
303.8237,500,1554.674036
327.6519,500,1554.674044
336.12097,500,1554.674051
344.2493,500,1556.073405
334.0676,500,1556.073456
351.57062,500,1556.073469
351.25134,500,1556.073478
345.95825,500,1556.073486
331.4753,500,1556.073493
343.68866,500,1557.295657
326.50125,500,1557.295708
343.7072,500,1557.295721
343.77344,500,1557.29573
323.83347,500,1557.295738
328.47903,500,1557.295746
346.3398,500,1558.702689
339.99454,500,1558.702739
338.64798,500,1558.702751
342.06204,500,1558.70276
350.5997,500,1558.702768
199.52383,500,1558.702775
315.73303,500,1559.912595
330.29227,500,1559.912648
338.82022,500,1559.912664
340.70804,500,1559.912673
347.38516,500,1559.912681
338.86575,500,1559.912688
340.61563,500,1561.300332
340.85327,500,1561.300384
336.46402,500,1561.3004
344.71014,500,1561.300409
341.12338,500,1561.300417
344.66754,500,1561.300424
348.80573,500,1562.520533
340.1106,500,1562.520586
339.1601,500,1562.520598
333.61533,500,1562.520607
350.1865,500,1562.520616
334.10156,500,1562.520623
344.89465,500,1563.895846
339.38544,500,1563.895895
352.45328,500,1563.895911
