#{"t_start": 1763618517.032555, "env_id": "None"}
r,l,t
82.38462,500,178.322408
83.80656,500,178.322416
-5.6774535,500,178.322422
17.310087,500,178.322429
20.309755,500,179.535633
24.30366,500,179.535687
45.150444,500,179.5357
-6.1194787,500,179.535709
6.2022095,500,179.535717
26.867064,500,179.535724
37.54276,500,180.918468
30.721216,500,180.918523
-126.464645,500,180.918539
65.715225,500,180.918547
-61.226696,500,180.918555
70.51447,500,180.918562
-107.219894,500,182.144678
58.32306,500,182.144731
-25.85912,500,182.144744
71.31447,500,182.144753
-320.69568,500,182.144761
108.6488,500,182.144768
57.12957,500,183.51559
-19.202406,500,183.515654
63.146965,500,183.51567
7.787576,500,183.515678
49.73632,500,183.515685
19.221674,500,183.515692
55.849457,500,184.743272
57.57184,500,184.743321
67.61152,500,184.743333
-14.091969,500,184.743341
-23.67752,500,184.743348
-153.90228,500,184.743355
68.28659,500,186.129614
37.594868,500,186.129667
6.631428,500,186.129683
53.940987,500,186.129691
20.465635,500,186.129699
34.890644,500,186.129706
45.195328,500,187.361728
-108.53758,500,187.361777
-41.664608,500,187.361789
30.857187,500,187.361797
-43.444565,500,187.361804
36.941383,500,187.361811
-143.72537,500,188.730509
-89.43098,500,188.730557
71.7359,500,188.730569
74.42064,500,188.730578
22.063053,500,188.730585
59.51182,500,188.730592
51.34971,500,189.950032
52.04777,500,189.950077
49.24484,500,189.950093
-3.4513795,500,189.950101
59.033516,500,189.950109
46.095333,500,189.950116
-48.62292,500,191.33165
24.78207,500,191.331705
-48.097557,500,191.331718
101.37426,500,191.331727
-55.962128,500,191.331737
64.00353,500,191.331744
41.986343,500,192.554155
13.3969145,500,192.554214
36.21919,500,192.554227
-42.866673,500,192.554236
-4.3072877,500,192.554244
56.62349,500,192.554252
-97.665855,500,193.919426
49.833656,500,193.919478
56.34072,500,193.919494
7.9890013,500,193.919502
31.5158,500,193.91951
11.3864155,500,193.919517
-167.87242,500,195.140103
36.688286,500,195.140156
29.338215,500,195.140168
85.6063,500,195.140177
-27.580812,500,195.140184
53.442303,500,195.140191
89.73006,500,196.542628
88.765114,500,196.54268
77.17732,500,196.542696
90.121376,500,196.542704
50.503677,500,196.542712
-32.596252,500,196.54272
7.076846,500,197.755235
71.38744,500,197.755285
-22.82379,500,197.755297
45.24111,500,197.755306
52.186413,500,197.755313
-62.364788,500,197.75532
37.713497,500,199.120134
68.03476,500,199.12018
123.06808,500,199.120193
25.878202,500,199.120201
16.065126,500,199.120209
64.07797,500,199.120216
98.255135,500,200.343692
100.70387,500,200.343748
95.81491,500,200.34376
82.04733,500,200.343769
112.470055,500,200.34378
55.717228,500,200.343787
80.99148,500,201.73727
77.27361,500,201.737321
109.4508,500,201.737333
-37.240864,500,201.737342
-42.17338,500,201.73735
-96.26778,500,201.737357
83.36479,500,202.959551
-51.82972,500,202.959605
24.220314,500,202.959618
98.277954,500,202.959626
87.19167,500,202.959633
82.88662,500,202.959641
-21.783222,500,204.330609
89.185524,500,204.330665
85.56324,500,204.330678
54.364494,500,204.330686
-17.727314,500,204.330694
-21.083866,500,204.330701
86.50792,500,205.551211
71.66405,500,205.55126
72.02414,500,205.551272
37.678646,500,205.551281
83.21212,500,205.551288
99.01278,500,205.551296
-0.90757066,500,206.949827
97.99952,500,206.949882
23.251928,500,206.949898
37.492146,500,206.949907
83.26207,500,206.949915
49.032593,500,206.949932
85.08273,500,208.1786
102.25333,500,208.17865
31.769032,500,208.178661
69.327095,500,208.178669
9.763966,500,208.178675
32.7251,500,208.178682
-23.931047,500,209.548021
44.456287,500,209.54807
114.687164,500,209.548083
106.10914,500,209.548092
70.42522,500,209.5481
32.557934,500,209.548107
30.061071,500,210.777551
21.068392,500,210.777599
53.970417,500,210.777611
80.94856,500,210.77762
-108.38081,500,210.777628
75.86259,500,210.777635
-233.5158,500,212.166468
24.730618,500,212.166515
54.98798,500,212.166526
86.49565,500,212.16654
40.52709,500,212.166548
77.26943,500,212.166555
60.66279,500,213.382773
107.778015,500,213.382831
-79.47972,500,213.382844
